Nome: CAMPINA GRANDE
Codigo Estacao: 82795
Latitude: -7.22555554
Longitude: -35.90472222
Altitude: 546.27
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2016-04-28;7.7;0;28.9;24;20.5;76;4.4;
2016-04-29;9.8;0;29;23.7;20.5;82.25;3.866667;
2016-04-30;9;0;29.1;24.22;20.6;77.25;3.9;
2016-05-01;1;0;27;23.36;21;88.25;3.466667;
2016-05-02;.2;1;25.9;23;20.8;87.25;3.7;
2016-05-03;8.2;0;28.7;23.52;20.3;77.25;3.033333;
2016-05-04;8.9;0;29.4;23.38;18.5;77;3.566667;
2016-05-05;4.7;0;28.2;23.36;19.3;78;3.4;
2016-05-06;2.6;0;26.6;22.78;18.8;86.75;2.966667;
2016-05-07;7.7;.5;27.4;22.84;18.6;78.75;3.9;
2016-05-08;10.5;0;29;23.28;19.4;82.5;3.966667;
2016-05-09;0;8.2;24.1;21.78;20.3;94.75;2.866667;
2016-05-10;0;16.7;26.7;22.38;19.4;94.5;2.566667;
2016-05-11;0;4.9;24.7;22.34;20.6;96.75;2.4;
2016-05-12;1;10.3;27;23.28;20.3;86.75;2.633333;
2016-05-13;8.1;1.4;28.8;23.88;20.6;80.5;2.633333;
2016-05-14;7.3;0;29.1;23.78;20.8;76.5;3.2;
2016-05-15;9.2;0;28.8;23.5;19.8;78;3.333333;
2016-05-16;9.9;0;28.7;23.4;19.7;80.75;3.633333;
2016-05-17;5.1;16.3;27.3;22.8;19.6;86;2.7;
2016-05-18;8.4;0;28.8;23.64;20.3;79;3.366667;
2016-05-19;8.4;0;28.1;23.14;20.1;76.75;3.166667;
2016-05-20;10;0;28.5;23.34;20.3;78;3.266667;
2016-05-21;8.7;0;28.4;23.36;19.8;80;3.566667;
2016-05-22;10.5;0;28.8;23.88;19.8;75.5;3.033333;
2016-05-23;10.5;0;28.7;23.92;20.3;80.25;2.966667;
2016-05-24;0;0;24.1;22.58;21.3;93.25;2.7;
2016-05-25;1.9;8.5;26.3;22.68;20.5;91.75;2.5;
2016-05-26;9.4;3.3;27.7;22.42;18.5;88;3.1;
2016-05-27;10.5;0;28.2;23.32;20;80;2.7;
2016-05-28;7.3;0;28.3;23.46;20.6;82.5;3.933333;
2016-05-29;3.7;.1;27.8;22.66;18.9;92;3.1;
2016-05-30;.4;6.3;25.1;22.48;20.8;95.5;2.5;
2016-05-31;9;1.6;27.7;23.46;20.5;84.25;2.766667;
2016-06-01;10.1;0;28.8;23.36;19.5;79;3.1;
2016-06-02;7.1;0;28.2;23.32;19.5;83.25;3.1;
2016-06-03;0;0;26.1;22.3;20.5;94;2.8;
2016-06-04;0;6.7;26.7;22.18;19.6;94;2.8;
2016-06-05;7.9;6.5;27.8;23.38;20.5;82;3.8;
2016-06-06;5.6;.4;28.1;23.36;20.4;84.75;2.833333;
2016-06-07;8.1;.4;28.4;23.58;20.6;78.75;3.6;
2016-06-08;9.4;0;29.2;23.8;20.5;80;2.966667;
2016-06-09;8.7;0;28.7;23.8;20.9;77;3.466667;
2016-06-10;8.9;0;29.2;23.8;20.6;79.25;3.133333;
2016-06-11;9.9;0;29.1;23.46;19.5;76.5;3.4;
2016-06-12;9.4;0;29.1;23.42;19.8;76.5;3.633333;
2016-06-13;10.1;0;27.8;22.38;17.4;73.25;3.733333;
2016-06-14;3.8;0;26.8;22.3;18.5;80.5;3.1;
2016-06-15;9.3;0;28;22.44;17.8;79.5;3.533333;
2016-06-16;8.9;0;28.4;22.52;18.5;78;3.2;
2016-06-17;10.2;0;28.7;22.68;19.1;76;3.3;
2016-06-18;9.1;0;28.5;22.66;19.1;74;3.266667;
2016-06-19;4.5;0;28.3;22.4;17.8;78.5;3.966667;
2016-06-20;5.6;1.9;27;22.28;18.6;80.25;3.7;
2016-06-21;9.5;0;28.8;22.56;17.8;75.5;3.6;
2016-06-22;0;2.6;22.9;20.9;19.4;96;3.666667;
2016-06-23;7;5.1;27.1;22.16;18.1;83.5;3.6;
2016-06-24;9.4;0;27.7;22.42;18.6;77.75;3.633333;
2016-06-25;9.3;0;28.7;22.78;18;77.25;3.8;
2016-06-26;0;0;25.1;21.52;19;85.25;3.5;
2016-06-27;6;.1;28.1;21.68;18.5;83.25;3.4;
2016-06-28;8.8;2.1;27.4;21.66;17.8;74.25;4.2;
2016-06-29;10.4;0;28;22.34;19.7;71.75;3.7;
2016-06-30;10.4;0;28.2;22.14;17.4;72.75;3.833333;
2016-07-01;3.7;1.4;26.3;21.66;17.9;90.25;3.466667;
2016-07-02;6.1;1;26.2;21.72;18.5;88.75;3.366667;
2016-07-03;5.2;4.2;27.1;21.54;17.1;82.5;3.066667;
2016-07-04;.6;1.2;27.4;22.26;18.6;82;3.1;
2016-07-05;9.3;.2;28.8;22.56;18.5;78.5;3.066667;
2016-07-06;7.6;0;28;22.68;19.1;76.75;3.2;
2016-07-07;6.4;0;28.9;22.94;19.1;78.5;2.7;
2016-07-08;null;0;null;null;19.5;null;3.15;
2016-07-09;3.5;0;27.6;22.34;19.3;77;2.533333;
2016-07-10;9;0;28.4;22.32;18.5;77.25;2.933333;
2016-07-11;9;0;29.6;22.94;18.8;79.25;3.333333;
2016-07-12;9.8;0;29.4;22.84;18.8;76;3.6;
2016-07-13;1.6;1.6;24.9;21;18.1;89.5;2.833333;
2016-07-14;6.7;1.1;28.4;22.2;17.8;80.25;3.1;
2016-07-15;9.7;.2;28.4;22.2;17.8;74;3.933333;
2016-07-16;9.3;0;28.8;21.54;16.3;78.75;3.4;
2016-07-17;8.2;0;30.4;23.1;18.8;78;3.066667;
2016-07-18;8.9;0;29.4;22.78;18.8;73.75;3.233333;
2016-07-19;9.7;0;29.7;22.68;18.9;76.25;4;
2016-07-20;6;1.2;28.3;21.88;18;83;3.566667;
2016-07-21;9.9;0;29.3;21.98;16.8;73.5;2.3;
2016-07-22;10.2;0;28.7;21.5;15.4;73.25;3.033333;
2016-07-23;9;0;29.1;22.38;17.1;68.5;2.666667;
2016-07-24;9.1;0;27.6;21.68;17.2;74.25;3.433333;
2016-07-25;8.8;1.2;28;22.14;17.8;67.75;4.333333;
2016-07-26;9.5;0;28.4;22.04;17.6;69;4.133333;
2016-07-27;8;0;27.9;22;17.8;70.5;3.1;
2016-07-28;2;0;25.9;21.62;17.8;79.25;3.233333;
2016-07-29;5.7;1.9;26.4;20.68;16.3;85.5;3;
2016-07-30;3.1;.2;27.2;21.18;17.2;78;3.033333;
2016-07-31;5.2;3.1;27.4;21.08;17.1;75.5;3.266667;
2016-08-01;8.7;.2;27.6;21.76;17.6;67.25;4.466667;
2016-08-02;4.8;1;27.5;21.32;17.4;82;2.533333;
2016-08-03;6.1;.2;28.4;22.3;18.6;72.5;2.7;
2016-08-04;9.7;0;28.8;22;17.1;68.25;2.733333;
2016-08-05;9.6;0;28.5;22.08;17.1;68.5;3.5;
2016-08-06;8.7;0;29.7;22.24;17.4;71.5;3.7;
2016-08-07;9.4;0;30.5;22.62;17.6;70.25;3.366667;
2016-08-08;9.3;0;29.3;22;17.4;71;3.366667;
2016-08-09;7.1;0;29.4;22.1;17.3;72.75;3.666667;
2016-08-10;3.8;0;29;22.06;17.9;77.5;3.066667;
2016-08-11;9.5;0;29.9;22.54;17.4;71;3.666667;
2016-08-12;10.2;0;29;22.22;18;68;4.3;
2016-08-13;7.2;0;28.6;22.12;17.3;69.5;4.3;
2016-08-14;10.3;0;29.4;22.38;17.4;68;3.366667;
2016-08-15;9;0;30;22.88;18.4;72.25;3.466667;
2016-08-16;10.3;0;30.3;23.2;19.2;74.25;4.033333;
2016-08-17;9.2;0;30;22.86;18.8;72.25;3.866667;
2016-08-18;8.6;0;28.9;22.26;17.8;72.25;3.533333;
2016-08-19;9.5;0;29.7;23.22;18.6;69;3.533333;
2016-08-20;2.4;0;27.3;22.14;19.1;86;3.9;
2016-08-21;9.4;2.7;29;22.28;17.8;75.5;3.833333;
2016-08-22;8.7;0;31.9;23.72;18.6;69.5;2.6;
2016-08-23;8.2;0;29.7;22.66;18.8;76.25;3.633333;
2016-08-24;8.7;0;30.6;23;18.1;70;3.866667;
2016-08-25;7.3;0;29.1;22.54;17.3;66.75;3.8;
2016-08-26;10.6;0;29.4;22.38;17;67.5;4.533333;
2016-08-27;8.5;0;28.5;22.12;17.8;71.5;4.466667;
2016-08-28;6;3.8;27.4;21.58;17.8;80.75;3.6;
2016-08-29;8.6;0;29.5;22.56;17.6;70;3.1;
2016-08-30;7.7;0;29.5;23.06;18.6;68.25;3.4;
2016-08-31;.3;.9;27.6;21.78;18.4;85;3.133333;
2016-09-01;8.7;1.2;28.7;22.44;18.5;70;3.433333;
2016-09-02;3.5;.1;28.2;21.98;18.1;82;3.333333;
2016-09-03;7.9;1.1;29.1;22.48;18.9;74.5;3.933333;
2016-09-04;9.1;0;29.9;22.68;19.2;73.75;4.533333;
2016-09-05;9.4;.1;29.6;22.62;19;69.25;4.166667;
2016-09-06;9.2;0;29.4;22.36;18.4;69.25;3.333333;
2016-09-07;9.9;0;29.7;22.62;18.5;67.5;4.433333;
2016-09-08;10.1;0;29.8;22.52;17.9;65;3.766667;
2016-09-09;10.9;0;30.2;22.7;17.3;66.25;3.2;
2016-09-10;0;2.6;26.9;21.58;18.1;91;3.366667;
2016-09-11;1.1;7.5;25.7;21.1;18;91.75;3.433333;
2016-09-12;5;1.4;27.4;22.06;18.5;79.25;3;
2016-09-13;8.9;0;29.6;22.18;17.2;73.75;3.4;
2016-09-14;10.6;0;29.8;22.84;18.5;73.25;3.6;
2016-09-15;9.4;.3;30.4;23.1;18.4;73;3.3;
2016-09-16;7;0;30.4;23.3;19;76;3.2;
2016-09-17;8.2;0;29.3;23.04;19.2;70;3.666667;
2016-09-18;10;0;30.2;22.7;17.8;65.75;3;
2016-09-19;8.7;0;30.7;23.1;17.3;69.5;3.133333;
2016-09-20;9.8;0;30.9;23.22;17.8;70.5;3.366667;
2016-09-21;8.8;0;31.5;23.6;19.6;73.75;3.833333;
2016-09-22;9.4;0;31.8;23.98;19.8;69;4.366667;
2016-09-23;7.8;0;30.9;23.78;19.7;69.75;4.366667;
2016-09-24;10;0;30.5;23.18;18.8;70.5;3.366667;
2016-09-25;9.7;0;30.2;23;18.9;70.75;3.766667;
2016-09-26;10.4;0;31.4;23.44;18.5;69.5;2.9;
2016-09-27;9.5;0;32.1;23.94;18.8;67.25;3.833333;
2016-09-28;9;0;31.1;23.84;19.5;67.5;4.166667;
2016-09-29;10.6;0;31.4;23.64;19.1;65;3.6;
2016-09-30;9.1;0;30.7;23.88;19.3;66.75;3.066667;
2016-10-01;8.7;0;31.1;23.94;19.6;65;3.733333;
2016-10-02;9.6;0;30.1;23.32;19.4;67.5;4.366667;
2016-10-03;9.6;0;30;23.4;19.3;64.5;4.7;
2016-10-04;9;0;30.4;23.38;18.8;69.75;3.633333;
2016-10-05;8.7;0;32.3;24.1;19.3;68.5;3.533333;
2016-10-06;10.1;0;32.6;24.18;19.2;66.75;3.633333;
2016-10-07;9.3;0;32;24.5;19.3;64.25;3.666667;
2016-10-08;11;0;32.2;24.22;19.6;69.5;3.966667;
2016-10-09;10.4;0;31.1;24;19.5;67.5;4.1;
2016-10-10;10.8;0;31.1;24.1;19.6;66.75;4.633333;
2016-10-11;10.7;0;30;23.88;19.5;67.5;4.933333;
2016-10-12;4.8;2.6;29.7;22.38;18.8;83;3.533333;
2016-10-13;7.8;.3;29.5;23.4;18.9;67.75;4.333333;
2016-10-14;8.5;0;29.6;23.56;19.1;68;3.466667;
2016-10-15;9.5;.3;30.4;23.4;18.8;71;4.3;
2016-10-16;9.7;0;30.7;24.02;19.5;65.25;4.633333;
2016-10-17;10.7;0;30.9;23.64;19.4;67.5;3.733333;
2016-10-18;10.5;0;31.6;23.9;19;70.25;3.3;
2016-10-19;10;0;31.6;24;19.3;72.5;3.866667;
2016-10-20;9.1;0;31.5;24.06;19.6;74.75;4.066667;
2016-10-21;5.2;0;30.7;23.78;19.9;76.75;3.266667;
2016-10-22;9.3;0;30.3;23.56;19.6;72.25;3.9;
2016-10-23;9.9;0;30.8;23.88;19.1;69.75;3.766667;
2016-10-24;10.7;0;30.6;23.92;19.3;68.5;3.7;
2016-10-25;8.6;0;30.9;23.42;19.3;72.25;3.833333;
2016-10-26;8.5;0;30.7;23.82;19.8;66.5;4.733333;
2016-10-27;9.9;0;30.8;23.78;19.6;66.25;4.133333;
2016-10-28;7.7;0;31.8;23.98;18.8;64.25;3.6;
2016-10-29;9.8;0;32;24.4;19.4;67.5;4.3;
2016-10-30;10.2;0;32.2;24.3;19.7;66;4.066667;
2016-10-31;8.1;0;30.7;24.02;19.9;67;3.5;
2016-11-01;10.8;0;30.6;24.14;19.8;68.5;4;
2016-11-02;6.8;0;29.9;23.86;19.7;69.25;4.533333;
2016-11-03;9.6;0;30.5;23.92;19.6;69;3.833333;
2016-11-04;9;0;31;24.26;19.3;67.25;3.2;
2016-11-05;9.4;0;29.8;23.42;19.3;69;3.5;
2016-11-06;10.5;0;29;23.36;19.5;76.75;4.233333;
2016-11-07;7.9;0;31.2;23.8;19.6;69;4.733333;
2016-11-08;8.8;0;30.4;23.84;19.9;70.75;4.3;
2016-11-09;5.2;0;30.3;24.26;20.5;69;3.633333;
2016-11-10;9;0;30.6;24.08;20.3;69.5;3.6;
2016-11-11;9.8;0;31.1;24.22;20.3;70.25;3.466667;
2016-11-12;9.8;0;31.3;24.18;19.8;68.5;4.133333;
2016-11-13;10.5;0;31.2;24.18;19.8;65.5;3.966667;
2016-11-14;8.5;0;31.2;24.28;19.5;66.25;4.766667;
2016-11-15;9.4;0;30.8;24.06;19.5;69.5;4.366667;
2016-11-16;7.7;0;31.3;24.42;20.3;71.5;3.666667;
2016-11-17;8.1;0;32;24.56;20.4;71.5;4.466667;
2016-11-18;8;0;32.3;24.7;20.3;70.25;3.933333;
2016-11-19;10.5;0;31.7;24.4;19.4;69;3.266667;
2016-11-20;8.4;0;31.8;24.78;20.8;69;3.766667;
2016-11-21;7.6;0;31.7;24.4;19.9;66.75;3.566667;
2016-11-22;8.6;0;31.7;24.22;19.5;70.75;3.433333;
2016-11-23;8.6;0;31.3;24.1;19.9;74;3.3;
2016-11-24;8.1;0;32.1;24.48;19.6;70;3.133333;
2016-11-25;8.9;0;31.7;24.42;19.5;71.5;3.3;
2016-11-26;9.1;0;31.6;24.58;20;68.5;3.633333;
2016-11-27;9.6;0;31.5;24.48;20.1;69;4.333333;
2016-11-28;8.9;0;30.6;24.16;18.6;72.5;3.533333;
2016-11-29;7.9;0;31.7;24.28;19.6;70.75;3.733333;
2016-11-30;10.3;0;31.8;24.48;19.9;70.5;3.466667;
2016-12-01;10.7;0;32.3;24.94;20.3;72.25;3.8;
2016-12-02;9.5;0;32.5;24.58;20;71.75;4.133333;
2016-12-03;8.6;0;31.8;24.5;19.8;69.75;3.533333;
2016-12-04;7;0;32.4;24.18;19.6;73.5;3.366667;
2016-12-05;9.6;0;32.8;25.02;20.3;69.25;3.433333;
2016-12-06;9.7;0;33.3;25.32;20.5;69.25;3.333333;
2016-12-07;10.4;0;33.2;25.16;20.5;69;3.5;
2016-12-08;9.1;0;33.3;25.4;20.6;66.5;3.6;
2016-12-09;8.8;0;32.1;25.02;20.8;67;4.133333;
2016-12-10;7.5;0;32;24.76;20.5;68.75;4.466667;
2016-12-11;9.6;0;32.8;25.16;20.8;66.5;4.133333;
2016-12-12;10.2;0;31.5;24.76;20.4;70.75;3.833333;
2016-12-13;7.9;0;31.3;24.16;20.3;73.75;3.7;
2016-12-14;10.1;0;32.3;24.72;19.5;72.5;3.866667;
2016-12-15;4.3;.4;31.2;24.4;20.8;78.5;3.466667;
2016-12-16;1.3;0;29.3;24;20.7;77.25;2.866667;
2016-12-17;5.3;0;30.1;24.18;20.5;78;3.5;
2016-12-18;0;.5;26.4;22.92;20.6;89.75;3.1;
2016-12-19;1.8;9.6;28;22.96;19.3;82.5;3.533333;
2016-12-20;7.5;0;31.3;24.74;19.9;68.5;3.8;
2016-12-21;2.4;1.2;29.2;23.82;19.3;75.75;3.433333;
2016-12-22;null;null;null;null;null;null;null;
2016-12-23;null;null;null;null;null;null;null;
2016-12-24;null;null;null;null;null;null;null;
2016-12-25;null;null;null;null;null;null;null;
2016-12-26;null;null;null;null;null;null;null;
2016-12-27;null;null;null;null;null;null;null;
2016-12-28;null;null;null;null;null;null;null;
2016-12-29;null;null;null;null;null;null;null;
2016-12-30;null;null;null;null;null;null;null;
2016-12-31;null;null;null;null;null;null;null;
2017-01-01;null;null;null;null;null;null;null;
2017-01-02;null;null;null;null;null;null;null;
2017-01-03;null;null;null;null;null;null;null;
2017-01-04;null;null;null;null;null;null;null;
2017-01-05;null;null;null;null;null;null;null;
2017-01-06;null;null;null;null;null;null;null;
2017-01-07;null;null;null;null;null;null;null;
2017-01-08;null;null;null;null;null;null;null;
2017-01-09;null;null;null;null;null;null;null;
2017-01-10;null;null;null;null;null;null;null;
2017-01-11;null;0;31.1;24.38;20.3;73.75;3.3;
2017-01-12;9.1;0;31.9;24.62;20.3;75;3.3;
2017-01-13;8.5;0;31;24.28;19.8;73.75;4.2;
2017-01-14;7.6;0;31.9;24.66;20.5;70.25;3.633333;
2017-01-15;9.4;1.1;31;24.14;20.2;76.5;3.6;
2017-01-16;7.4;0;30.8;24.44;20.9;74.75;3.7;
2017-01-17;1.3;0;30.6;24.24;20.3;73.5;2.866667;
2017-01-18;6.2;0;31.5;24.76;20.6;74;3.033333;
2017-01-19;9.2;0;31.8;24.74;20.8;71.75;2.9;
2017-01-20;10.2;0;31.9;24.7;20.6;72.25;3.466667;
2017-01-21;8.8;0;32.5;24.88;20.4;71;3.766667;
2017-01-22;2.6;0;29.3;23.92;20.3;82.5;3.466667;
2017-01-23;6.7;.2;30.8;24.24;20.6;80;3.333333;
2017-01-24;9.1;0;31.9;24.84;20.8;74;4.2;
2017-01-25;8.4;0;32.2;24.52;20.3;75.25;4.2;
2017-01-26;8.1;.6;30.9;24;20.1;76.25;3.533333;
2017-01-27;4.5;0;29.2;24.18;21.1;88.25;3.733333;
2017-01-28;6.4;.7;31;24.38;20.6;80.75;3.9;
2017-01-29;5;0;29.8;24.14;20.8;88.5;3.866667;
2017-01-30;9.5;11.5;31.3;24.46;20.8;74.75;3.966667;
2017-01-31;5.7;0;30.1;24.52;20.8;75.5;4.366667;
2017-02-01;7.4;0;31.3;24.54;20.7;75.75;3.633333;
2017-02-02;8.1;0;31.6;24.86;21;74.5;4.4;
2017-02-03;7.8;0;31.3;24.7;20.8;71.5;3.766667;
2017-02-04;9.9;0;31.9;24.76;20.4;71.75;3.866667;
2017-02-05;8.5;0;32.6;25.06;20.5;67.75;3.9;
2017-02-06;9.2;0;32.7;25.04;20.8;71;4.066667;
2017-02-07;9.1;0;32.4;24.84;20.4;70.25;3.933333;
2017-02-08;10.8;0;32;25.22;20.8;71.25;3.6;
2017-02-09;10;0;32.4;25.2;21.4;71.5;3.866667;
2017-02-10;10.2;2.1;30.8;24.92;21.5;75.75;3.966667;
2017-02-11;3.3;.1;28.6;23.38;21;83.75;3.566667;
2017-02-12;6;.2;30.3;24.24;20.7;70.5;2.9;
2017-02-13;4.5;0;30.2;24.06;20;77.75;3.933333;
2017-02-14;2.4;0;29.4;24.16;20.4;76.75;4.4;
2017-02-15;8.9;0;32.3;24.96;21;73.25;4.066667;
2017-02-16;7.3;0;30.7;24.7;20.6;72.25;3.966667;
2017-02-17;8.1;0;32.2;24.9;20.8;75.5;3.733333;
2017-02-18;3.6;.1;30.3;24.62;21;80.75;4.133333;
2017-02-19;7.9;0;31.4;24.8;20.9;78.25;4.4;
2017-02-20;8;0;31.6;24.96;21;77.25;4.333333;
2017-02-21;7.1;.2;30.7;24.58;21.3;73;4.333333;
2017-02-22;10.4;0;31;24.78;20.7;70.75;4.4;
2017-02-23;9.8;0;31.3;24.92;20.6;68.75;4.033333;
2017-02-24;8.7;0;31.2;24.68;20.7;76;4.2;
2017-02-25;9.6;0;32.3;25.1;20.8;67.75;4.2;
2017-02-26;9.2;0;32.1;25.02;20.8;71.25;4.033333;
2017-02-27;8.2;0;32.6;25.38;21.4;72.5;4.233333;
2017-02-28;5.2;0;30.6;24.72;21.3;79;4.033333;
2017-03-01;2.4;0;27.6;23.84;21.2;85.5;4.133333;
2017-03-02;.7;12.7;26.5;23.42;20.9;87.25;3.7;
2017-03-03;10.5;.3;31;24.54;20.1;74.25;3.966667;
2017-03-04;10.1;0;30.5;24.52;20.8;78.75;4;
2017-03-05;7.1;0;30.9;24.68;21;74;3.866667;
2017-03-06;3.6;0;30.6;24.44;21.2;79;4.133333;
2017-03-07;6.4;0;31.3;24.98;21.5;77.25;3.733333;
2017-03-08;7.7;0;31.8;25;21.4;77.75;3.933333;
2017-03-09;1;0;28.7;24.48;21.8;80.5;3.733333;
2017-03-10;5.5;2.3;29.9;24.34;21.4;79.75;3.833333;
2017-03-11;9.3;0;32.4;25.02;20.6;73;3.8;
2017-03-12;7.7;0;28.6;23.96;21.3;85.25;3.6;
2017-03-13;5.2;.2;30.2;23.9;19;79.75;3.466667;
2017-03-14;4;.1;29.6;24.14;21.1;79.25;3.633333;
2017-03-15;8.1;1.8;31;24.6;20.5;79.5;4.266667;
2017-03-16;7.5;0;30.8;24.76;21.2;80.25;4.366667;
2017-03-17;7.4;0;31.3;24.88;21.1;78.75;4.2;
2017-03-18;8.8;0;29.4;24.3;21;75.25;3.633333;
2017-03-19;6.5;0;32.1;25.06;21.4;73.75;4.333333;
2017-03-20;9.8;0;31.7;25.26;21.5;73.25;4.233333;
2017-03-21;9.6;0;32.9;25.8;21.6;71;3.8;
2017-03-22;6.8;.3;32.3;25.68;21.9;76.75;4.233333;
2017-03-23;5.2;1.2;31.2;25.2;21.2;78.5;4;
2017-03-24;8.5;0;31.7;24.82;21;76.75;4.066667;
2017-03-25;6.7;0;31.9;24.84;20.6;73.25;3.966667;
2017-03-26;10.2;0;32.4;25.4;21.5;72;4.533333;
2017-03-27;3;0;31.5;24.96;21.3;75.25;3.866667;
2017-03-28;9.3;0;33;25.52;21.6;73.25;3.5;
2017-03-29;10.7;0;32.5;25.6;21.6;73.25;3.466667;
2017-03-30;2;1.4;30.3;25.02;21.8;86.5;2.966667;
2017-03-31;9.4;23.6;31.2;25.24;22.1;78.5;3.966667;
2017-04-01;9.6;0;30.6;24.86;21;74;3.6;
2017-04-02;0;.1;27.4;23.84;21.2;86;3.7;
2017-04-03;7.8;.3;29.9;24.82;21.3;77.75;3.933333;
2017-04-04;5.9;.5;31.3;24.76;20.8;76.5;3.566667;
2017-04-05;5.4;2.9;28.9;23.96;20.6;81.75;3.566667;
2017-04-06;8.2;.5;30.8;24.5;20.8;76.25;3.366667;
2017-04-07;8.1;0;31.4;24.88;20.5;71.25;3.1;
2017-04-08;8.2;0;31.7;25.16;21.1;69.75;3.333333;
2017-04-09;9.5;0;31.1;24.9;20.6;72;3.766667;
2017-04-10;3.2;0;30.5;24.84;21.8;87;2.966667;
2017-04-11;5.7;21.4;27.5;24.28;21.5;83;3.033333;
2017-04-12;8.1;23.7;30.5;24.82;20.7;78;3.333333;
2017-04-13;0;29.9;24.7;22.28;20.4;93.25;1.933333;
2017-04-14;null;null;null;null;null;null;null;
2017-04-15;null;null;null;null;null;null;null;
2017-04-16;null;null;null;null;null;null;null;
2017-04-17;null;null;null;null;null;null;null;
2017-04-18;null;null;null;null;null;null;null;
2017-04-19;9.4;null;29.9;null;null;75;3.60108;
2017-04-20;null;null;null;null;null;null;null;
2017-04-21;null;null;null;null;null;null;null;
2017-04-22;null;null;null;null;null;null;null;
2017-04-23;null;null;null;null;null;null;null;
2017-04-24;null;2;29.6;24.72;23.1;80.5;3.666667;
2017-04-25;9.6;0;29.8;24.34;20.4;75.25;3.5;
2017-04-26;6.5;.1;30.7;24.06;20.2;79.25;3.2;
2017-04-27;7.5;0;30.7;24.66;20.2;77.75;3.4;
2017-04-28;2.9;null;31.3;null;22.8;null;3.3;
2017-04-29;8.1;4.7;30;24.42;20.6;76.25;3.266667;
2017-04-30;0;2.9;24.9;22.32;20.7;93;2.966667;
2017-05-01;0;7.7;26.7;22.58;19.8;81;3.033333;
2017-05-02;2.9;0;27;22.58;18.8;87.5;2.8;
2017-05-03;3.8;7.8;27.7;23.46;20.3;85.25;3.633333;
2017-05-04;10;.2;29.1;23.76;19.9;75.5;3.866667;
2017-05-05;8.6;0;28.2;23.52;19.3;74.25;3.133333;
2017-05-06;3.2;0;27.7;23.18;20.6;92.5;2.9;
2017-05-07;0;3.4;25.8;22.76;20.5;93.25;2.966667;
2017-05-08;.9;.1;27.4;22.98;20.3;88.5;3.266667;
2017-05-09;1.9;0;27.5;23.14;20.2;85.5;2.633333;
2017-05-10;5.2;0;28.7;23.64;20.4;93.25;2.533333;
2017-05-11;9.1;5.1;29.6;24.32;20.9;77.5;3.066667;
2017-05-12;8.5;0;28.6;23.58;20.1;75.75;3.1;
2017-05-13;10.4;0;28.7;23.68;19.6;74.75;3.366667;
2017-05-14;10.2;0;29.3;23.8;19.8;76.5;3.3;
2017-05-15;8.3;0;29.3;24.16;20.8;80.25;3.8;
2017-05-16;8.3;0;30.1;24.3;20.1;76.25;3.166667;
2017-05-17;8.2;0;30.5;24.66;21.3;79;3.466667;
2017-05-18;9.4;0;30.4;24.92;22;76.5;3.666667;
2017-05-19;9.4;0;29.9;24.22;20.3;75;3.3;
2017-05-20;2.6;0;28;23.82;20.8;81.25;3.2;
2017-05-21;6.1;0;28.8;23.8;21;76.5;4.033333;
2017-05-22;5.7;1.3;28.7;23.18;20.1;83;3.333333;
2017-05-23;7.9;.2;29.8;23.9;20.2;77.25;3.666667;
2017-05-24;10;0;30.2;24.48;20.1;75.75;3.033333;
2017-05-25;5.9;.3;29.3;23.96;19.5;77.5;3.3;
2017-05-26;0;1;26.3;22.8;20;91.75;2.766667;
2017-05-27;7;3.5;30.4;24.2;19.8;79.25;2.6;
2017-05-28;0;1.6;25;22.2;20.4;94.5;2.466667;
2017-05-29;0;15.4;23;21;19.3;93.25;1.966667;
2017-05-30;0;3.2;24.9;22.02;19.2;91;2.333333;
2017-05-31;2.9;4.9;27.3;23.02;20.3;87.25;2.3;
2017-06-01;3.1;1.6;29.1;23.66;20.7;84.5;2.4;
2017-06-02;1;.5;24.1;22.42;20.1;91.75;2.666667;
2017-06-03;6.9;1.7;28.6;23.4;19.8;81;2.3;
2017-06-04;6.1;0;27.1;22.76;20.6;81;3.433333;
2017-06-05;.2;3.1;23.8;20.98;19.3;96;2.5;
2017-06-06;5.9;11.7;27.1;22.48;19.1;84.5;3.033333;
2017-06-07;7.7;0;26.8;22.7;19.5;82;3.7;
2017-06-08;9.1;3.7;27.7;22.8;19.3;79.25;3.566667;
2017-06-09;6;0;28.4;23.3;19.8;82.25;3.633333;
2017-06-10;2.9;2;26.5;22.5;19.8;91.75;1.666667;
2017-06-11;7.8;7.8;27.7;22.96;20.2;81.75;3.833333;
2017-06-12;9.1;1.6;28.1;22.72;18.6;78;3.066667;
2017-06-13;8;1.1;28.2;22.44;19.5;80.25;3.5;
2017-06-14;0;4.7;22.8;20.7;19;93.5;2.566667;
2017-06-15;0;6.7;23.6;20.46;18.9;96.75;2.6;
2017-06-16;0;9.9;26.2;22.22;19;84;2.4;
